,Time(s),ads_mass(g)
5462,5228.104976,512.5999999999985
5463,5229.099676,513.0
5464,5230.105039,512.2000000000044
5465,5231.112233,512.0
5466,5232.107555,511.8000000000029
5467,5233.107542,511.40000000000146
5468,5234.100508,511.40000000000146
5469,5235.104915,514.2000000000044
5470,5236.100736,512.4000000000015
5471,5237.103575,512.8000000000029
5472,5238.099862,512.4000000000015
5473,5239.102293,512.0
5474,5240.106229,508.59999999999854
5475,5241.100458,510.59999999999854
5476,5242.105031,509.8000000000029
5477,5243.111485,509.0
5478,5244.10015,509.8000000000029
5479,5245.110278,512.0
5480,5246.104635,511.20000000000437
5481,5247.109376,509.8000000000029
5482,5248.100501,510.8000000000029
5483,5249.10478,513.8000000000029
5484,5250.106408,512.0
5485,5251.102024,513.4000000000015
5486,5252.111871,512.8000000000029
5487,5253.100536,512.4000000000015
5488,5254.109714,512.2000000000044
5489,5255.099172,511.8000000000029
5490,5256.105683,511.59999999999854
5491,5257.111542,511.40000000000146
5492,5258.101462,511.40000000000146
5493,5259.109173,511.20000000000437
5494,5260.099891,511.0
5495,5261.106768,511.0
5496,5262.100052,511.20000000000437
5497,5263.104874,513.8000000000029
5498,5264.098661,513.5999999999985
5499,5265.103591,514.2000000000044
5500,5266.110266,513.2000000000044
5501,5267.103425,513.5999999999985
5502,5268.111172,513.0
5503,5269.113832,512.8000000000029
5504,5270.120409,512.0
5505,5271.126053,512.0
5506,5272.118568,513.5999999999985
5507,5273.123652,512.2000000000044
5508,5274.114789,512.2000000000044
5509,5275.121725,512.5999999999985
5510,5276.114546,512.5999999999985
5511,5277.118906,512.2000000000044
5512,5278.125933,512.2000000000044
5513,5279.11706,512.5999999999985
5514,5280.115561,512.8000000000029
5515,5281.115279,512.8000000000029
5516,5282.123314,511.8000000000029
5517,5283.114672,512.0
5518,5284.119716,514.2000000000044
5519,5285.127654,513.0
5520,5286.123145,514.2000000000044
5521,5287.127617,513.8000000000029
5522,5288.114379,514.2000000000044
5523,5289.122447,512.5999999999985
5524,5290.128413,513.2000000000044
5525,5291.136877,513.0
5526,5292.134402,514.4000000000015
5527,5293.13682,513.8000000000029
5528,5294.14312,513.5999999999985
5529,5295.136648,514.0
5530,5296.139621,512.2000000000044
5531,5297.132907,511.20000000000437
5532,5298.140121,512.5999999999985
5533,5299.144468,513.0
5534,5300.154506,518.2000000000044
5535,5301.158036,516.4000000000015
5536,5302.151693,516.0
5537,5303.156699,515.5999999999985
5538,5304.1604,516.5999999999985
5539,5305.171526,512.4000000000015
5540,5306.174848,513.4000000000015
5541,5307.166602,514.0
5542,5308.174275,512.0
5543,5309.16456,513.4000000000015
5544,5310.165759,515.0
5545,5311.164603,513.8000000000029
5546,5312.168336,513.0
5547,5313.175021,515.8000000000029
5548,5314.183874,513.8000000000029
5549,5315.18949,513.5999999999985
5550,5316.182123,512.8000000000029
5551,5317.187306,511.59999999999854
5552,5318.178253,512.8000000000029
5553,5319.186671,517.5999999999985
5554,5320.177243,513.0
5555,5321.185359,516.4000000000015
5556,5322.189377,516.5999999999985
5557,5323.180877,515.2000000000044
5558,5324.190794,517.0
5559,5325.193989,515.5999999999985
5560,5326.199204,516.0
5561,5327.192692,517.8000000000029
5562,5328.201664,511.8000000000029
5563,5329.20503,515.8000000000029
5564,5330.199309,515.5999999999985
5565,5331.201066,513.2000000000044
5566,5332.193452,513.5999999999985
5567,5333.203411,514.4000000000015
5568,5334.203655,515.8000000000029
5569,5335.198479,514.5999999999985
5570,5336.203309,514.8000000000029
5571,5337.19518,515.5999999999985
5572,5338.204802,515.4000000000015
5573,5339.193323,515.8000000000029
5574,5340.202223,516.0
5575,5341.190745,516.4000000000015
5576,5342.198202,510.0
5577,5343.206471,515.4000000000015
5578,5344.213998,513.4000000000015
5579,5345.207605,515.8000000000029
5580,5346.211155,516.4000000000015
5581,5347.219576,515.0
5582,5348.21086,516.2000000000044
5583,5349.21592,515.5999999999985
5584,5350.207157,515.8000000000029
5585,5351.215592,515.8000000000029
5586,5352.20816,515.5999999999985
5587,5353.212649,516.4000000000015
5588,5354.217682,514.2000000000044
5589,5355.210013,513.5999999999985
5590,5356.215602,516.8000000000029
5591,5357.207745,514.2000000000044
5592,5358.206325,515.4000000000015
5593,5359.220169,517.8000000000029
5594,5360.214205,517.8000000000029
5595,5361.217367,515.4000000000015
5596,5362.210649,517.5999999999985
5597,5363.218987,517.2000000000044
5598,5364.214269,514.4000000000015
5599,5365.216133,515.5999999999985
5600,5366.220027,515.2000000000044
5601,5367.211998,511.20000000000437
5602,5368.219801,516.5999999999985
5603,5369.210626,515.8000000000029
5604,5370.213456,513.2000000000044
5605,5371.222672,514.0
5606,5372.233698,516.2000000000044
5607,5373.237521,515.2000000000044
5608,5374.242486,515.2000000000044
5609,5375.25002,514.8000000000029
5610,5376.243277,517.0
5611,5377.248254,516.4000000000015
5612,5378.252924,515.5999999999985
5613,5379.246116,515.5999999999985
5614,5380.252102,516.2000000000044
5615,5381.241501,516.2000000000044
5616,5382.242592,516.2000000000044
5617,5383.239782,515.2000000000044
5618,5384.24904,515.0
5619,5385.253401,514.8000000000029
5620,5386.26012,514.8000000000029
5621,5387.268409,517.0
5622,5388.257125,516.5999999999985
5623,5389.266755,518.0
5624,5390.256808,516.8000000000029
5625,5391.264081,516.2000000000044
5626,5392.255199,515.8000000000029
5627,5393.262474,515.5999999999985
5628,5394.254771,515.4000000000015
5629,5395.258847,515.5999999999985
5630,5396.263904,516.8000000000029
5631,5397.257435,516.4000000000015
5632,5398.263663,516.5999999999985
5633,5399.255048,514.5999999999985
5634,5400.269157,514.5999999999985
5635,5401.270938,516.8000000000029
5636,5402.27381,517.0
5637,5403.282213,516.8000000000029
5638,5404.273256,517.5999999999985
5639,5405.280811,517.2000000000044
5640,5406.279199,516.0
5641,5407.281074,515.4000000000015
5642,5408.271285,514.8000000000029
5643,5409.273581,516.0
5644,5410.282641,519.2000000000044
5645,5411.277245,518.4000000000015
5646,5412.274354,519.8000000000029
5647,5413.272009,519.8000000000029
5648,5414.279339,519.8000000000029
5649,5415.284934,515.8000000000029
5650,5416.292583,518.0
5651,5417.296899,518.0
5652,5418.296126,512.2000000000044
5653,5419.30055,518.0
5654,5420.301924,517.8000000000029
5655,5421.312268,517.0
5656,5422.315844,517.5999999999985
5657,5423.321465,517.5999999999985
5658,5424.322334,518.2000000000044
5659,5425.319842,517.4000000000015
5660,5426.327645,515.4000000000015
5661,5427.319482,515.4000000000015
5662,5428.325148,516.5999999999985
5663,5429.330728,516.8000000000029
5664,5430.325938,517.4000000000015
5665,5431.315443,517.2000000000044
5666,5432.304464,516.8000000000029
5667,5433.312693,516.5999999999985
5668,5434.305025,518.8000000000029
5669,5435.30898,515.8000000000029
5670,5436.302387,517.2000000000044
5671,5437.30653,517.4000000000015
5672,5438.316513,518.4000000000015
5673,5439.320984,519.0
5674,5440.327988,519.0
5675,5441.317353,519.0
5676,5442.321268,518.0
5677,5443.316758,519.2000000000044
5678,5444.321176,518.5999999999985
5679,5445.327506,518.2000000000044
5680,5446.320787,518.0
5681,5447.325478,517.8000000000029
5682,5448.330602,517.4000000000015
5683,5449.326684,517.5999999999985
5684,5450.329787,517.5999999999985
5685,5451.32248,518.0
5686,5452.317793,518.4000000000015
5687,5453.321467,518.0
5688,5454.32016,517.8000000000029
5689,5455.31763,518.0
5690,5456.324896,517.5999999999985
5691,5457.31693,517.8000000000029
5692,5458.320523,518.0
5693,5459.327142,519.2000000000044
5694,5460.316999,519.0
5695,5461.328211,518.8000000000029
5696,5462.319922,519.0
5697,5463.323611,519.2000000000044
5698,5464.317603,517.0
5699,5465.320726,521.0
5700,5466.324358,519.5999999999985
5701,5467.320135,519.4000000000015
5702,5468.325732,520.2000000000044
5703,5469.316999,517.4000000000015
5704,5470.326293,518.8000000000029
5705,5471.315882,518.0
5706,5472.329373,519.2000000000044
5707,5473.329092,517.4000000000015
5708,5474.322057,519.5999999999985
5709,5475.324999,519.2000000000044
5710,5476.315845,519.2000000000044
5711,5477.323356,519.5999999999985
5712,5478.319073,520.5999999999985
5713,5479.320451,520.8000000000029
5714,5480.327694,520.5999999999985
5715,5481.318623,521.0
5716,5482.32572,520.8000000000029
5717,5483.316206,520.8000000000029
5718,5484.319304,520.5999999999985
5719,5485.329233,517.0
5720,5486.32595,518.8000000000029
5721,5487.32757,519.0
5722,5488.317912,520.0
5723,5489.324925,519.8000000000029
5724,5490.323098,517.0
5725,5491.325923,519.8000000000029
5726,5492.329784,518.2000000000044
5727,5493.322982,516.4000000000015
5728,5494.329759,521.0
5729,5495.320786,518.5999999999985
5730,5496.321832,519.2000000000044
5731,5497.316172,520.8000000000029
5732,5498.32596,517.0
5733,5499.315799,519.0
5734,5500.32363,519.4000000000015
5735,5501.328561,520.2000000000044
5736,5502.324967,520.0
5737,5503.325208,520.0
5738,5504.317668,520.2000000000044
5739,5505.328719,520.0
5740,5506.330691,520.0
5741,5507.324745,520.2000000000044
5742,5508.319418,520.2000000000044
5743,5509.318341,519.8000000000029
5744,5510.325604,519.5999999999985
5745,5511.315795,519.5999999999985
5746,5512.324747,520.0
5747,5513.317002,521.5999999999985
5748,5514.325943,520.5999999999985
5749,5515.317483,520.5999999999985
5750,5516.323595,520.2000000000044
5751,5517.326435,517.8000000000029
5752,5518.319113,521.5999999999985
5753,5519.323054,520.5999999999985
5754,5520.330709,519.8000000000029
5755,5521.324277,518.2000000000044
5756,5522.330097,518.5999999999985
5757,5523.323636,523.4000000000015
5758,5524.326898,518.2000000000044
5759,5525.32184,521.2000000000044
5760,5526.324429,521.8000000000029
5761,5527.318148,521.8000000000029
5762,5528.325454,521.5999999999985
5763,5529.330451,521.4000000000015
5764,5530.320637,521.0
5765,5531.328149,521.0
5766,5532.319072,521.2000000000044
5767,5533.326612,519.2000000000044
5768,5534.317831,520.8000000000029
5769,5535.323526,520.2000000000044
5770,5536.329205,520.0
5771,5537.32213,521.8000000000029
5772,5538.317568,521.4000000000015
5773,5539.318037,519.5999999999985
5774,5540.326937,521.2000000000044
5775,5541.320259,521.2000000000044
5776,5542.322186,521.5999999999985
5777,5543.331099,521.5999999999985
5778,5544.317617,521.4000000000015
5779,5545.327527,521.2000000000044
5780,5546.318776,517.4000000000015
5781,5547.327067,520.0
5782,5548.320202,520.8000000000029
5783,5549.323384,520.2000000000044
5784,5550.323241,519.8000000000029
5785,5551.322293,521.5999999999985
5786,5552.326926,522.0
5787,5553.318601,522.0
5788,5554.326162,522.4000000000015
5789,5555.317385,522.2000000000044
5790,5556.32794,522.2000000000044
5791,5557.328146,522.2000000000044
5792,5558.320809,521.8000000000029
5793,5559.327724,525.0
5794,5560.319469,522.2000000000044
5795,5561.323847,524.5999999999985
5796,5562.323528,524.8000000000029
5797,5563.325843,520.4000000000015
5798,5564.32841,520.8000000000029
5799,5565.321037,522.0
5800,5566.330697,521.4000000000015
5801,5567.317887,521.8000000000029
5802,5568.318458,521.8000000000029
5803,5569.317658,521.4000000000015
5804,5570.323342,521.2000000000044
5805,5571.330393,521.2000000000044
5806,5572.319674,521.2000000000044
5807,5573.326544,522.4000000000015
5808,5574.328668,523.8000000000029
5809,5575.326481,520.2000000000044
5810,5576.319488,520.0
5811,5577.322744,522.2000000000044
5812,5578.331079,522.8000000000029
5813,5579.320402,522.8000000000029
5814,5580.321436,522.5999999999985
5815,5581.318579,522.8000000000029
5816,5582.325356,522.4000000000015
5817,5583.319101,521.8000000000029
5818,5584.323189,522.0
5819,5585.327727,521.8000000000029
5820,5586.329854,521.4000000000015
5821,5587.328347,520.2000000000044
5822,5588.319469,520.0
5823,5589.323514,523.8000000000029
5824,5590.318067,521.5999999999985
5825,5591.321321,522.8000000000029
5826,5592.327791,522.0
5827,5593.328076,522.2000000000044
5828,5594.326882,521.5999999999985
5829,5595.318872,524.8000000000029
5830,5596.324535,523.4000000000015
5831,5597.318584,525.0
5832,5598.32763,524.8000000000029
5833,5599.329922,525.4000000000015
5834,5600.319063,523.5999999999985
5835,5601.32813,524.0
5836,5602.320516,527.2000000000044
5837,5603.32402,521.0
5838,5604.324405,520.4000000000015
5839,5605.321299,524.0
5840,5606.317093,522.8000000000029
5841,5607.320495,522.8000000000029
5842,5608.325759,520.5999999999985
5843,5609.323717,521.2000000000044
5844,5610.329896,524.4000000000015
5845,5611.31908,522.2000000000044
5846,5612.322551,523.5999999999985
5847,5613.328164,522.4000000000015
5848,5614.319993,522.5999999999985
5849,5615.328733,523.5999999999985
5850,5616.323453,523.4000000000015
5851,5617.32355,523.2000000000044
5852,5618.330692,523.0
5853,5619.32327,523.4000000000015
5854,5620.329118,524.0
5855,5621.320509,522.4000000000015
5856,5622.327218,524.0
5857,5623.31705,524.5999999999985
5858,5624.326458,524.8000000000029
5859,5625.316575,524.2000000000044
5860,5626.321082,523.5999999999985
5861,5627.317272,524.2000000000044
5862,5628.327946,526.8000000000029
5863,5629.331583,527.2000000000044
5864,5630.33516,526.8000000000029
5865,5631.339452,522.5999999999985
5866,5632.346456,522.5999999999985
5867,5633.337319,523.5999999999985
5868,5634.343541,523.0
5869,5635.337309,526.4000000000015
5870,5636.342713,523.8000000000029
5871,5637.336395,523.5999999999985
5872,5638.339598,525.5999999999985
5873,5639.332441,523.0
5874,5640.337387,522.4000000000015
5875,5641.34393,523.2000000000044
5876,5642.337537,523.4000000000015
5877,5643.342524,523.4000000000015
5878,5644.333703,523.8000000000029
5879,5645.338679,524.0
5880,5646.340156,524.4000000000015
5881,5647.337097,524.5999999999985
5882,5648.34444,526.5999999999985
5883,5649.335963,526.0
5884,5650.343897,525.2000000000044
5885,5651.333038,524.5999999999985
5886,5652.345082,524.0
5887,5653.347475,528.8000000000029
5888,5654.352733,523.8000000000029
5889,5655.35997,524.2000000000044
5890,5656.354939,524.0
5891,5657.359501,527.4000000000015
5892,5658.355898,527.5999999999985
5893,5659.355536,526.4000000000015
5894,5660.360818,529.0
5895,5661.358434,524.2000000000044
5896,5662.362034,526.4000000000015
5897,5663.357553,524.4000000000015
5898,5664.358712,526.8000000000029
5899,5665.353459,526.8000000000029
5900,5666.355759,524.4000000000015
5901,5667.348595,524.5999999999985
5902,5668.353041,525.8000000000029
5903,5669.360552,524.2000000000044
5904,5670.360081,526.4000000000015
5905,5671.360581,523.2000000000044
5906,5672.352141,524.4000000000015
5907,5673.358043,525.8000000000029
5908,5674.348823,525.4000000000015
5909,5675.353819,525.8000000000029
5910,5676.352701,526.2000000000044
5911,5677.354751,525.8000000000029
5912,5678.360825,526.0
5913,5679.35106,525.8000000000029
5914,5680.360413,526.0
5915,5681.34936,526.0
5916,5682.357939,526.2000000000044
5917,5683.362021,526.4000000000015
5918,5684.353999,526.5999999999985
5919,5685.360632,523.2000000000044
5920,5686.354458,521.8000000000029
5921,5687.35961,525.4000000000015
5922,5688.357952,523.5999999999985
5923,5689.356371,523.4000000000015
5924,5690.347843,525.5999999999985
5925,5691.354225,526.5999999999985
5926,5692.361848,525.4000000000015
5927,5693.351198,524.8000000000029
5928,5694.358522,526.5999999999985
5929,5695.360349,526.2000000000044
5930,5696.355976,523.4000000000015
5931,5697.348844,526.8000000000029
5932,5698.355537,527.0
5933,5699.36025,526.8000000000029
5934,5700.351478,526.0
5935,5701.357659,529.2000000000044
5936,5702.358549,526.8000000000029
5937,5703.355232,526.5999999999985
5938,5704.362757,525.4000000000015
5939,5705.369515,526.0
5940,5706.376615,524.5999999999985
5941,5707.36585,525.2000000000044
5942,5708.375988,527.8000000000029
5943,5709.365543,526.4000000000015
5944,5710.371294,528.0
5945,5711.377478,524.2000000000044
5946,5712.369747,526.4000000000015
5947,5713.374853,528.4000000000015
5948,5714.365715,526.5999999999985
5949,5715.377628,526.8000000000029
5950,5716.378069,527.0
5951,5717.387108,525.2000000000044
5952,5718.393166,526.2000000000044
5953,5719.38645,523.5999999999985
5954,5720.391562,524.8000000000029
5955,5721.390396,526.0
5956,5722.389398,526.5999999999985
5957,5723.380967,527.8000000000029
5958,5724.38937,527.0
5959,5725.39376,527.8000000000029
5960,5726.403309,527.0
5961,5727.407999,526.5999999999985
5962,5728.397327,526.5999999999985
5963,5729.40336,527.2000000000044
5964,5730.397084,529.2000000000044
5965,5731.401372,528.8000000000029
5966,5732.409067,529.0
5967,5733.400277,528.2000000000044
5968,5734.409202,528.8000000000029
5969,5735.399728,527.0
5970,5736.404325,527.2000000000044
5971,5737.396889,527.4000000000015
5972,5738.400992,527.4000000000015
5973,5739.407989,527.4000000000015
5974,5740.407916,527.2000000000044
5975,5741.405016,527.0
5976,5742.397245,527.0
5977,5743.404025,527.0
5978,5744.397197,528.5999999999985
5979,5745.404384,529.4000000000015
5980,5746.404971,529.8000000000029
5981,5747.399939,530.4000000000015
5982,5748.404978,525.0
5983,5749.400341,527.4000000000015
5984,5750.404693,527.0
5985,5751.394541,527.4000000000015
5986,5752.409753,527.5999999999985
5987,5753.424246,524.8000000000029
5988,5754.418187,529.2000000000044
5989,5755.422651,529.4000000000015
5990,5756.413382,528.4000000000015
5991,5757.423098,528.8000000000029
5992,5758.422004,528.4000000000015
5993,5759.419798,528.0
5994,5760.423912,528.0
5995,5761.414995,527.5999999999985
5996,5762.424601,527.5999999999985
5997,5763.41385,527.8000000000029
5998,5764.412164,526.4000000000015
5999,5765.413333,529.0
6000,5766.422598,528.5999999999985
6001,5767.424239,526.5999999999985
6002,5768.416251,529.2000000000044
6003,5769.410485,529.2000000000044
6004,5770.416252,528.2000000000044
6005,5771.419877,528.4000000000015
6006,5772.413381,528.4000000000015
6007,5773.4207,528.8000000000029
6008,5774.410373,529.5999999999985
6009,5775.415267,525.8000000000029
6010,5776.415985,527.5999999999985
6011,5777.414801,526.8000000000029
6012,5778.421473,528.8000000000029
6013,5779.41104,528.8000000000029
6014,5780.419348,530.8000000000029
6015,5781.411053,530.0
6016,5782.41283,530.8000000000029
6017,5783.425069,529.8000000000029
6018,5784.42926,529.5999999999985
6019,5785.435666,529.8000000000029
6020,5786.430454,527.8000000000029
6021,5787.436293,528.0
6022,5788.438126,528.2000000000044
6023,5789.430902,530.0
6024,5790.438651,528.8000000000029
6025,5791.429059,528.8000000000029
6026,5792.437452,529.4000000000015
6027,5793.426982,528.8000000000029
6028,5794.431463,529.4000000000015
6029,5795.440504,528.4000000000015
6030,5796.433449,530.0
6031,5797.440217,529.0
6032,5798.430478,529.2000000000044
6033,5799.436809,532.8000000000029
6034,5800.426856,527.0
6035,5801.440336,526.5999999999985
6036,5802.426564,527.0
6037,5803.433803,527.4000000000015
6038,5804.438276,530.8000000000029
6039,5805.431499,529.0
6040,5806.438136,528.4000000000015
6041,5807.430492,529.4000000000015
6042,5808.437645,529.4000000000015
6043,5809.426754,532.0
6044,5810.434256,531.0
6045,5811.43992,530.4000000000015
6046,5812.429989,527.8000000000029
6047,5813.432599,530.4000000000015
6048,5814.429202,531.4000000000015
6049,5815.433765,530.4000000000015
6050,5816.441505,530.2000000000044
6051,5817.449722,530.0
6052,5818.452948,529.2000000000044
6053,5819.446104,530.2000000000044
6054,5820.451264,530.5999999999985
6055,5821.443373,530.4000000000015
6056,5822.449132,530.4000000000015
6057,5823.455198,531.0
6058,5824.449093,531.0
6059,5825.451302,530.4000000000015
6060,5826.446537,532.2000000000044
6061,5827.451206,532.4000000000015
6062,5828.441568,527.4000000000015
6063,5829.45316,530.8000000000029
6064,5830.44171,529.4000000000015
6065,5831.447578,530.8000000000029
6066,5832.455515,530.0
6067,5833.444609,530.8000000000029
6068,5834.451168,531.2000000000044
6069,5835.444707,532.2000000000044
6070,5836.448327,531.5999999999985
6071,5837.443057,530.2000000000044
6072,5838.445337,530.8000000000029
6073,5839.440894,531.4000000000015
6074,5840.445588,530.4000000000015
6075,5841.451073,530.2000000000044
6076,5842.444141,530.4000000000015
6077,5843.448675,530.4000000000015
6078,5844.446286,530.2000000000044
6079,5845.448258,530.2000000000044
6080,5846.452994,530.0
6081,5847.444659,530.0
6082,5848.452593,530.0
6083,5849.441757,530.0
6084,5850.441261,533.0
6085,5851.455644,531.0
6086,5852.448716,530.4000000000015
6087,5853.454938,530.2000000000044
6088,5854.444698,530.8000000000029
6089,5855.452573,530.8000000000029
6090,5856.445755,529.2000000000044
6091,5857.447341,531.4000000000015
6092,5858.455854,531.0
6093,5859.44503,531.8000000000029
6094,5860.453388,531.8000000000029
6095,5861.444521,531.5999999999985
6096,5862.452527,531.8000000000029
6097,5863.443962,531.4000000000015
6098,5864.449986,530.8000000000029
6099,5865.440643,531.5999999999985
6100,5866.446676,531.0
6101,5867.454195,529.4000000000015
6102,5868.44445,530.5999999999985
6103,5869.450135,530.8000000000029
6104,5870.443959,529.8000000000029
6105,5871.447105,530.8000000000029
6106,5872.455791,529.8000000000029
6107,5873.448191,530.0
6108,5874.452518,530.4000000000015
6109,5875.445702,533.8000000000029
6110,5876.442224,531.5999999999985
6111,5877.442059,531.0
6112,5878.449398,530.5999999999985
6113,5879.44323,532.8000000000029
6114,5880.448184,532.4000000000015
6115,5881.451745,534.0
6116,5882.446755,530.5999999999985
6117,5883.445305,532.8000000000029
6118,5884.456377,530.8000000000029
6119,5885.468944,530.8000000000029
6120,5886.471972,530.4000000000015
6121,5887.479338,530.2000000000044
6122,5888.485344,530.8000000000029
6123,5889.477753,531.5999999999985
6124,5890.484399,533.5999999999985
6125,5891.476119,533.0
6126,5892.482854,528.8000000000029
6127,5893.487663,531.0
6128,5894.496949,531.8000000000029
6129,5895.501218,534.4000000000015
6130,5896.492424,528.4000000000015
6131,5897.487594,530.2000000000044
6132,5898.491497,531.2000000000044
6133,5899.497989,531.4000000000015
6134,5900.489415,531.2000000000044
6135,5901.49538,531.5999999999985
6136,5902.502094,531.8000000000029
6137,5903.493535,531.0
6138,5904.499832,532.4000000000015
6139,5905.491688,535.4000000000015
6140,5906.497437,534.0
6141,5907.489299,534.0
6142,5908.498181,533.2000000000044
6143,5909.501806,532.5999999999985
6144,5910.493788,532.8000000000029
6145,5911.495423,532.5999999999985
6146,5912.490031,532.4000000000015
6147,5913.495795,530.2000000000044
6148,5914.489699,531.4000000000015
6149,5915.49861,534.4000000000015
6150,5916.502101,532.4000000000015
6151,5917.493948,531.0
6152,5918.501087,532.2000000000044
6153,5919.490974,532.4000000000015
6154,5920.497615,532.2000000000044
6155,5921.502323,532.4000000000015
6156,5922.494004,535.2000000000044
6157,5923.488919,529.5999999999985
6158,5924.492843,533.8000000000029
6159,5925.495969,533.4000000000015
6160,5926.490287,533.4000000000015
6161,5927.498179,533.0
6162,5928.487699,533.0
6163,5929.493913,533.8000000000029
6164,5930.500698,534.0
6165,5931.495346,534.2000000000044
6166,5932.493631,534.0
6167,5933.489957,528.0
6168,5934.495447,534.0
6169,5935.502589,533.2000000000044
6170,5936.495109,532.8000000000029
6171,5937.50187,529.8000000000029
6172,5938.499949,535.0
6173,5939.502097,534.2000000000044
6174,5940.488972,531.8000000000029
6175,5941.497771,533.2000000000044
6176,5942.487938,532.5999999999985
6177,5943.493675,534.0
6178,5944.496093,534.0
6179,5945.49173,534.5999999999985
6180,5946.501427,534.2000000000044
6181,5947.491455,534.2000000000044
6182,5948.494444,534.8000000000029
6183,5949.502837,535.8000000000029
6184,5950.49549,534.2000000000044
6185,5951.499419,532.8000000000029
6186,5952.491825,535.4000000000015
6187,5953.49949,533.5999999999985
6188,5954.488677,532.8000000000029
6189,5955.495079,534.8000000000029
6190,5956.487889,533.2000000000044
6191,5957.493783,533.5999999999985
6192,5958.502675,533.5999999999985
6193,5959.49058,533.8000000000029
6194,5960.497095,534.0
6195,5961.488538,534.0
6196,5962.494935,533.8000000000029
6197,5963.502833,535.8000000000029
6198,5964.491053,534.4000000000015
6199,5965.498375,535.0
6200,5966.490963,534.5999999999985
6201,5967.499765,534.8000000000029
6202,5968.503359,534.4000000000015
6203,5969.511361,534.4000000000015
6204,5970.503845,534.2000000000044
6205,5971.50769,533.4000000000015
6206,5972.515815,533.5999999999985
6207,5973.508408,532.5999999999985
6208,5974.513629,533.2000000000044
6209,5975.505987,533.0
6210,5976.509264,534.8000000000029
6211,5977.515279,534.2000000000044
6212,5978.512526,533.2000000000044
6213,5979.517629,534.0
6214,5980.509375,534.8000000000029
6215,5981.513231,534.5999999999985
6216,5982.505666,537.4000000000015
6217,5983.509659,536.8000000000029
6218,5984.511284,536.4000000000015
6219,5985.510308,535.0
6220,5986.517473,535.4000000000015
6221,5987.509719,535.4000000000015
6222,5988.514875,535.0
6223,5989.507106,534.8000000000029
6224,5990.512756,533.8000000000029
6225,5991.518427,534.5999999999985
6226,5992.510409,536.4000000000015
6227,5993.519021,535.8000000000029
6228,5994.526891,536.2000000000044
6229,5995.530682,534.8000000000029
6230,5996.524564,534.5999999999985
6231,5997.528196,535.5999999999985
6232,5998.524117,535.5999999999985
6233,5999.526186,534.2000000000044
6234,6000.533715,535.8000000000029
6235,6001.524988,535.0
6236,6002.531914,536.0
6237,6003.521707,536.2000000000044
6238,6004.531439,534.5999999999985
6239,6005.524424,533.4000000000015
6240,6006.527022,539.2000000000044
6241,6007.533607,533.8000000000029
6242,6008.526217,534.5999999999985
6243,6009.531841,535.2000000000044
6244,6010.525641,535.0
6245,6011.529548,534.8000000000029
6246,6012.530633,535.2000000000044
6247,6013.526396,535.4000000000015
6248,6014.534009,535.5999999999985
6249,6015.524588,537.5999999999985
6250,6016.533116,535.8000000000029
6251,6017.523803,534.4000000000015
6252,6018.528972,535.4000000000015
6253,6019.522406,535.0
6254,6020.527923,535.8000000000029
6255,6021.533041,536.2000000000044
6256,6022.52491,536.0
6257,6023.533307,536.0
6258,6024.521597,536.2000000000044
6259,6025.528675,534.2000000000044
6260,6026.53545,536.2000000000044
6261,6027.542377,535.8000000000029
6262,6028.535533,536.0
6263,6029.537746,535.4000000000015
6264,6030.546501,535.4000000000015
6265,6031.537142,536.8000000000029
6266,6032.543416,538.4000000000015
6267,6033.536983,541.0
6268,6034.539857,536.0
6269,6035.550261,537.2000000000044
6270,6036.553967,539.0
6271,6037.562039,534.2000000000044
6272,6038.552239,536.2000000000044
6273,6039.560195,536.5999999999985
6274,6040.565088,535.2000000000044
6275,6041.557544,535.0
6276,6042.565901,535.4000000000015
6277,6043.569669,535.8000000000029
6278,6044.576442,536.0
6279,6045.568589,534.5999999999985
6280,6046.574514,536.4000000000015
6281,6047.577574,536.4000000000015
6282,6048.573255,537.8000000000029
6283,6049.580642,536.5999999999985
6284,6050.574426,537.4000000000015
6285,6051.576902,535.5999999999985
6286,6052.57071,537.8000000000029
6287,6053.573783,538.0
6288,6054.570632,537.5999999999985
6289,6055.571978,537.5999999999985
6290,6056.577861,537.0
6291,6057.57043,537.0
6292,6058.576692,536.8000000000029
6293,6059.568649,536.4000000000015
6294,6060.575143,536.4000000000015
6295,6061.578589,534.5999999999985
6296,6062.576794,540.0
6297,6063.568157,538.8000000000029
6298,6064.569749,538.8000000000029
6299,6065.578692,538.2000000000044
6300,6066.568465,537.5999999999985
6301,6067.574559,537.5999999999985
6302,6068.569959,534.8000000000029
6303,6069.573205,538.4000000000015
6304,6070.565441,537.2000000000044
6305,6071.55467,536.4000000000015
6306,6072.562433,537.2000000000044
6307,6073.551411,536.2000000000044
6308,6074.560782,536.4000000000015
6309,6075.562786,536.8000000000029
6310,6076.557494,536.4000000000015
6311,6077.564814,536.2000000000044
6312,6078.553639,536.2000000000044
6313,6079.562617,536.2000000000044
6314,6080.553325,536.2000000000044
6315,6081.559444,538.5999999999985
6316,6082.551566,538.0
6317,6083.557355,536.8000000000029
6318,6084.56417,539.0
6319,6085.558566,538.4000000000015
6320,6086.560916,539.0
6321,6087.552754,540.0
6322,6088.561675,539.5999999999985
6323,6089.554397,539.5999999999985
6324,6090.557224,538.5999999999985
6325,6091.565943,540.8000000000029
6326,6092.573251,540.5999999999985
